episodic_return,episode_length,total_steps
21,1,9614
21,1,9615
-5,1,9616
21,1,9617
21,1,9618
21,1,9619
21,1,9620
-5,1,9621
21,1,9622
-5,2,9624
21,1,9625
21,1,9626
20,3,9629
-5,1,9630
21,1,9631
-5,2,9633
21,1,9634
-5,1,9635
21,1,9636
21,1,9637
21,1,9638
21,1,9639
21,1,9640
-5,1,9641
-5,1,9642
21,1,9643
20,1,9644
-5,4,9648
21,1,9649
20,1,9650
21,1,9651
21,1,9652
21,1,9653
21,1,9654
21,1,9655
21,1,9656
21,1,9657
21,1,9658
21,1,9659
-5,1,9660
21,1,9661
20,3,9664
21,1,9665
21,1,9666
21,1,9667
21,1,9668
21,1,9669
21,1,9670
21,2,9672
21,1,9673
21,1,9674
-5,1,9675
21,1,9676
21,1,9677
-5,1,9678
21,1,9679
21,1,9680
21,1,9681
21,1,9682
21,1,9683
-5,1,9684
20,1,9685
-11,8,9693
21,1,9694
21,1,9695
21,1,9696
21,1,9697
21,1,9698
21,1,9699
21,1,9700
-6,3,9703
21,1,9704
21,1,9705
21,1,9706
-5,1,9707
21,1,9708
21,1,9709
21,1,9710
21,1,9711
-5,1,9712
-5,1,9713
21,1,9714
-5,1,9715
21,1,9716
21,1,9717
-5,1,9718
-5,1,9719
21,1,9720
21,1,9721
21,1,9722
21,1,9723
19,4,9727
21,1,9728
20,1,9729
21,1,9730
-5,1,9731
21,1,9732
21,1,9733
21,1,9734
21,1,9735
-9,6,9741
20,3,9744
-8,5,9749
21,1,9750
21,1,9751
21,1,9752
-5,1,9753
21,1,9754
20,1,9755
21,1,9756
21,1,9757
21,1,9758
21,1,9759
21,1,9760
21,1,9761
-5,1,9762
-5,1,9763
21,1,9764
21,1,9765
-5,1,9766
-7,4,9770
21,1,9771
18,6,9777
21,1,9778
21,1,9779
21,1,9780
21,1,9781
21,1,9782
21,1,9783
21,1,9784
21,1,9785
21,1,9786
21,1,9787
-6,3,9790
21,1,9791
21,1,9792
21,1,9793
21,1,9794
13,11,9805
21,1,9806
-11,8,9814
21,1,9815
21,1,9816
21,1,9817
21,1,9818
-5,1,9819
-5,1,9820
21,1,9821
21,1,9822
21,1,9823
-5,1,9824
21,1,9825
21,1,9826
-5,1,9827
21,1,9828
-6,3,9831
21,1,9832
21,1,9833
21,1,9834
21,1,9835
21,1,9836
21,1,9837
21,1,9838
-5,1,9839
21,1,9840
21,1,9841
-5,1,9842
21,1,9843
21,1,9844
21,1,9845
21,1,9846
21,1,9847
21,1,9848
21,1,9849
-5,1,9850
21,1,9851
21,1,9852
-5,1,9853
21,1,9854
-5,1,9855
-5,1,9856
21,1,9857
21,1,9858
-5,1,9859
-6,4,9863
21,1,9864
21,1,9865
21,1,9866
21,1,9867
21,1,9868
21,1,9869
21,1,9870
21,1,9871
21,1,9872
20,5,9877
21,1,9878
21,1,9879
21,1,9880
21,1,9881
21,1,9882
-5,1,9883
-5,1,9884
-5,1,9885
21,1,9886
20,3,9889
-10,7,9896
-5,1,9897
21,1,9898
21,1,9899
21,1,9900
21,1,9901
21,1,9902
21,1,9903
-5,1,9904
21,1,9905
21,1,9906
-5,1,9907
21,3,9910
-5,1,9911
21,1,9912
21,1,9913
21,1,9914
21,1,9915
21,1,9916
21,1,9917
21,1,9918
-5,1,9919
21,1,9920
-5,1,9921
21,1,9922
19,7,9929
21,1,9930
21,1,9931
21,1,9932
16,7,9939
19,5,9944
20,1,9945
21,1,9946
21,1,9947
21,1,9948
21,1,9949
-5,1,9950
21,1,9951
21,1,9952
21,1,9953
20,1,9954
-5,1,9955
21,1,9956
-5,1,9957
21,1,9958
21,1,9959
21,1,9960
21,1,9961
21,1,9962
21,1,9963
21,1,9964
21,1,9965
-5,1,9966
21,1,9967
19,5,9972
20,1,9973
21,1,9974
21,1,9975
21,1,9976
-13,10,9986
21,1,9987
20,1,9988
21,1,9989
21,1,9990
21,1,9991
21,1,9992
21,1,9993
-5,1,9994
21,1,9995
-5,1,9996
21,1,9997
21,1,9998
-5,1,9999
21,1,10000
21,1,10001
21,1,10002
21,1,10003
21,1,10004
21,1,10005
21,1,10006
21,1,10007
-15,13,10020
21,1,10021
-5,1,10022
21,1,10023
-5,1,10024
21,1,10025
21,1,10026
21,1,10027
20,3,10030
21,1,10031
21,1,10032
21,1,10033
21,1,10034
21,1,10035
21,1,10036
-5,2,10038
21,1,10039
21,1,10040
21,1,10041
21,1,10042
-7,4,10046
-5,1,10047
19,4,10051
21,1,10052
21,1,10053
21,1,10054
21,1,10055
21,1,10056
-5,1,10057
21,1,10058
21,1,10059
21,1,10060
21,1,10061
21,1,10062
20,1,10063
21,1,10064
21,1,10065
21,1,10066
21,1,10067
-5,1,10068
21,1,10069
21,1,10070
21,1,10071
21,1,10072
21,1,10073
19,4,10077
21,1,10078
21,1,10079
-5,1,10080
20,1,10081
-5,1,10082
21,1,10083
21,1,10084
21,1,10085
21,1,10086
21,1,10087
21,1,10088
21,1,10089
-7,4,10093
20,1,10094
21,1,10095
21,1,10096
21,1,10097
21,1,10098
21,1,10099
21,1,10100
21,1,10101
21,1,10102
21,1,10103
21,1,10104
21,1,10105
21,1,10106
20,1,10107
21,1,10108
21,1,10109
-9,6,10115
21,1,10116
-5,1,10117
21,1,10118
21,1,10119
18,5,10124
21,1,10125
21,1,10126
21,1,10127
21,1,10128
21,1,10129
21,1,10130
21,1,10131
21,1,10132
21,1,10133
21,1,10134
-5,1,10135
21,1,10136
21,1,10137
-5,1,10138
21,1,10139
21,1,10140
21,1,10141
21,1,10142
-5,1,10143
21,1,10144
21,1,10145
20,1,10146
21,1,10147
21,1,10148
21,1,10149
21,1,10150
21,1,10151
21,1,10152
21,1,10153
21,1,10154
20,1,10155
21,1,10156
21,1,10157
21,1,10158
21,1,10159
-5,1,10160
21,1,10161
21,1,10162
21,1,10163
19,4,10167
21,1,10168
-5,1,10169
-5,1,10170
21,1,10171
21,1,10172
21,1,10173
21,1,10174
21,1,10175
21,1,10176
21,1,10177
21,1,10178
21,1,10179
21,1,10180
21,1,10181
21,1,10182
20,1,10183
-5,1,10184
20,1,10185
21,1,10186
20,3,10189
21,1,10190
21,1,10191
21,1,10192
21,1,10193
20,3,10196
21,1,10197
21,1,10198
21,1,10199
21,1,10200
21,1,10201
21,1,10202
21,1,10203
21,1,10204
-5,1,10205
21,1,10206
21,1,10207
21,1,10208
-5,1,10209
20,3,10212
-5,1,10213
-5,1,10214
21,1,10215
21,1,10216
21,1,10217
21,1,10218
21,1,10219
21,1,10220
-5,1,10221
21,1,10222
21,1,10223
21,1,10224
21,1,10225
21,1,10226
21,1,10227
19,5,10232
21,1,10233
20,1,10234
21,1,10235
21,1,10236
-10,7,10243
20,1,10244
21,1,10245
21,1,10246
21,1,10247
-5,1,10248
21,1,10249
21,1,10250
21,1,10251
-5,1,10252
21,1,10253
21,1,10254
21,1,10255
21,1,10256
21,1,10257
21,1,10258
21,1,10259
21,1,10260
-5,1,10261
-5,1,10262
21,1,10263
20,3,10266
21,1,10267
21,1,10268
-5,1,10269
21,1,10270
21,1,10271
20,1,10272
21,1,10273
-5,1,10274
21,1,10275
21,1,10276
21,1,10277
21,1,10278
20,1,10279
-5,1,10280
-8,5,10285
-5,1,10286
21,1,10287
21,1,10288
21,1,10289
21,1,10290
21,1,10291
21,1,10292
21,1,10293
-5,1,10294
19,4,10298
21,1,10299
21,1,10300
21,1,10301
21,1,10302
21,1,10303
-5,1,10304
-5,1,10305
21,1,10306
21,1,10307
-5,1,10308
21,1,10309
21,1,10310
21,1,10311
21,1,10312
-11,8,10320
-5,1,10321
21,1,10322
21,1,10323
20,1,10324
21,1,10325
21,1,10326
21,1,10327
21,1,10328
21,1,10329
-5,1,10330
21,1,10331
21,1,10332
21,1,10333
-5,1,10334
21,1,10335
21,1,10336
21,1,10337
-9,8,10345
20,1,10346
-5,1,10347
-18,20,10367
21,1,10368
21,1,10369
21,1,10370
-6,3,10373
-5,1,10374
21,1,10375
21,1,10376
-5,1,10377
-7,4,10381
-5,1,10382
-5,1,10383
-5,1,10384
21,1,10385
21,1,10386
-5,1,10387
21,1,10388
21,1,10389
21,1,10390
21,1,10391
21,1,10392
21,1,10393
21,1,10394
21,1,10395
21,1,10396
21,1,10397
-5,1,10398
21,1,10399
21,1,10400
21,1,10401
21,1,10402
19,4,10406
21,1,10407
21,1,10408
-5,1,10409
21,1,10410
21,1,10411
21,1,10412
21,1,10413
-5,1,10414
21,1,10415
20,1,10416
20,3,10419
21,1,10420
21,1,10421
21,1,10422
21,1,10423
-12,9,10432
21,1,10433
21,1,10434
21,1,10435
21,1,10436
21,1,10437
21,1,10438
21,1,10439
21,1,10440
21,1,10441
21,1,10442
21,1,10443
21,1,10444
21,1,10445
20,3,10448
21,1,10449
21,1,10450
19,5,10455
21,1,10456
-5,1,10457
21,1,10458
21,1,10459
21,1,10460
21,1,10461
21,1,10462
21,1,10463
21,1,10464
21,1,10465
-7,4,10469
21,1,10470
21,1,10471
-10,7,10478
-5,1,10479
21,1,10480
21,1,10481
21,1,10482
21,1,10483
21,1,10484
21,1,10485
-5,1,10486
21,1,10487
-5,1,10488
20,1,10489
21,1,10490
21,1,10491
21,1,10492
21,1,10493
21,1,10494
21,1,10495
21,1,10496
21,1,10497
21,1,10498
21,1,10499
21,1,10500
21,1,10501
21,1,10502
-5,1,10503
20,1,10504
21,1,10505
21,1,10506
21,1,10507
21,1,10508
21,1,10509
-5,1,10510
21,1,10511
21,1,10512
21,1,10513
21,1,10514
21,1,10515
21,1,10516
21,1,10517
21,1,10518
21,1,10519
-5,1,10520
-7,4,10524
21,1,10525
21,1,10526
21,1,10527
21,1,10528
21,1,10529
21,1,10530
-5,1,10531
-7,4,10535
21,1,10536
21,1,10537
21,1,10538
-5,1,10539
-5,1,10540
21,1,10541
20,1,10542
-5,1,10543
21,1,10544
21,1,10545
21,1,10546
17,7,10553
-5,1,10554
21,1,10555
21,1,10556
21,1,10557
-5,1,10558
-5,3,10561
20,1,10562
21,1,10563
21,1,10564
20,1,10565
21,1,10566
-13,11,10577
21,1,10578
21,1,10579
20,1,10580
21,1,10581
-5,1,10582
21,1,10583
20,3,10586
21,1,10587
21,1,10588
-5,1,10589
21,1,10590
21,1,10591
-15,12,10603
21,1,10604
21,1,10605
20,1,10606
20,1,10607
17,6,10613
20,1,10614
21,1,10615
21,1,10616
21,1,10617
21,1,10618
21,1,10619
21,1,10620
21,1,10621
21,1,10622
21,1,10623
21,1,10624
21,1,10625
21,1,10626
21,1,10627
-5,1,10628
21,1,10629
21,1,10630
20,1,10631
20,3,10634
21,1,10635
-5,1,10636
21,1,10637
21,1,10638
21,1,10639
21,1,10640
21,1,10641
21,1,10642
21,1,10643
