episode_return,episode_length,total_steps
-20,20,29267
-20,20,29287
-20,20,29307
-20,20,29327
-5,15,29342
3,7,29349
-20,20,29369
-20,20,29389
-20,20,29409
7,3,29412
-2,12,29424
-20,20,29444
-20,20,29464
-20,20,29484
7,3,29487
-8,8,29495
-2,2,29497
3,7,29504
-20,20,29524
-20,20,29544
-20,20,29564
5,5,29569
-16,16,29585
6,4,29589
9,1,29590
-20,20,29610
-20,20,29630
8,2,29632
-20,20,29652
-20,20,29672
-20,20,29692
5,5,29697
-20,20,29717
-20,20,29737
-20,20,29757
-20,20,29777
7,3,29780
-20,20,29800
-19,19,29819
-20,20,29839
-20,20,29859
-3,3,29862
8,2,29864
-20,20,29884
-20,20,29904
-6,6,29910
-4,14,29924
-20,20,29944
0,10,29954
-5,15,29969
-20,20,29989
-20,20,30009
-9,19,30028
-20,20,30048
-20,20,30068
-2,2,30070
-20,20,30090
-20,20,30110
-20,20,30130
-20,20,30150
9,1,30151
4,6,30157
9,1,30158
5,5,30163
-18,18,30181
-20,20,30201
3,7,30208
8,2,30210
-20,20,30230
-20,20,30250
-9,19,30269
-20,20,30289
-20,20,30309
-20,20,30329
-20,20,30349
-20,20,30369
7,3,30372
-20,20,30392
-20,20,30412
-20,20,30432
-20,20,30452
-6,16,30468
6,4,30472
-20,20,30492
-20,20,30512
-20,20,30532
5,5,30537
-20,20,30557
-20,20,30577
-14,14,30591
-20,20,30611
5,5,30616
-2,2,30618
-20,20,30638
-20,20,30658
-20,20,30678
9,1,30679
8,2,30681
-20,20,30701
-20,20,30721
-20,20,30741
-10,10,30751
-20,20,30771
-20,20,30791
-20,20,30811
5,5,30816
-20,20,30836
9,1,30837
-1,1,30838
-17,17,30855
-20,20,30875
5,5,30880
-20,20,30900
-20,20,30920
-20,20,30940
-20,20,30960
-4,4,30964
-20,20,30984
3,7,30991
1,9,31000
-20,20,31020
-20,20,31040
-20,20,31060
-20,20,31080
-20,20,31100
9,1,31101
5,5,31106
-20,20,31126
-20,20,31146
-20,20,31166
-20,20,31186
-20,20,31206
-20,20,31226
-20,20,31246
-2,2,31248
-20,20,31268
2,8,31276
-7,17,31293
-3,13,31306
-1,11,31317
-8,8,31325
7,3,31328
-20,20,31348
-12,12,31360
-6,6,31366
-9,19,31385
-20,20,31405
-10,10,31415
-8,18,31433
-20,20,31453
4,6,31459
9,1,31460
-5,15,31475
-19,19,31494
-20,20,31514
7,3,31517
-20,20,31537
7,3,31540
-8,8,31548
-20,20,31568
-20,20,31588
-20,20,31608
-20,20,31628
1,9,31637
-20,20,31657
4,6,31663
-20,20,31683
-20,20,31703
7,3,31706
-1,11,31717
4,6,31723
8,2,31725
0,10,31735
-20,20,31755
5,5,31760
-4,4,31764
-14,14,31778
-20,20,31798
-20,20,31818
-20,20,31838
-11,11,31849
-20,20,31869
-2,12,31881
-20,20,31901
-20,20,31921
-8,8,31929
-20,20,31949
-20,20,31969
5,5,31974
-9,19,31993
-20,20,32013
-20,20,32033
-20,20,32053
9,1,32054
-20,20,32074
-20,20,32094
-20,20,32114
-20,20,32134
-5,15,32149
-8,18,32167
-20,20,32187
-20,20,32207
-20,20,32227
-20,20,32247
-6,16,32263
-20,20,32283
-20,20,32303
-20,20,32323
-20,20,32343
-20,20,32363
5,5,32368
8,2,32370
-20,20,32390
-20,20,32410
-9,19,32429
-20,20,32449
-4,14,32463
-14,14,32477
-20,20,32497
-6,16,32513
8,2,32515
-20,20,32535
-20,20,32555
-20,20,32575
8,2,32577
-20,20,32597
-20,20,32617
-20,20,32637
-20,20,32657
-20,20,32677
5,5,32682
-20,20,32702
-20,20,32722
1,9,32731
-20,20,32751
-8,8,32759
-20,20,32779
3,7,32786
-12,12,32798
-20,20,32818
-4,14,32832
9,1,32833
-20,20,32853
9,1,32854
-20,20,32874
-20,20,32894
-7,17,32911
-20,20,32931
-15,15,32946
8,2,32948
-20,20,32968
-20,20,32988
-7,17,33005
-20,20,33025
-20,20,33045
-20,20,33065
-1,11,33076
-20,20,33096
-20,20,33116
-20,20,33136
-2,12,33148
-3,13,33161
8,2,33163
-20,20,33183
-20,20,33203
6,4,33207
-8,8,33215
-20,20,33235
-20,20,33255
-20,20,33275
-20,20,33295
-20,20,33315
7,3,33318
-20,20,33338
-20,20,33358
-20,20,33378
-20,20,33398
-20,20,33418
-2,12,33430
8,2,33432
-20,20,33452
9,1,33453
-3,13,33466
-6,16,33482
-20,20,33502
-20,20,33522
-20,20,33542
-5,15,33557
-19,19,33576
-20,20,33596
-3,13,33609
-20,20,33629
-17,17,33646
-20,20,33666
-20,20,33686
-8,8,33694
-20,20,33714
-20,20,33734
-1,11,33745
-20,20,33765
3,7,33772
-3,3,33775
8,2,33777
7,3,33780
7,3,33783
-3,13,33796
7,3,33799
-20,20,33819
4,6,33825
-20,20,33845
-20,20,33865
-1,11,33876
-20,20,33896
-10,20,33916
-20,20,33936
-20,20,33956
-1,11,33967
-10,20,33987
1,9,33996
9,1,33997
-20,20,34017
-20,20,34037
8,2,34039
-3,13,34052
-20,20,34072
2,8,34080
-20,20,34100
-2,12,34112
-1,1,34113
7,3,34116
0,10,34126
-20,20,34146
-20,20,34166
-20,20,34186
-20,20,34206
5,5,34211
8,2,34213
-20,20,34233
-20,20,34253
-20,20,34273
-20,20,34293
-20,20,34313
-20,20,34333
-2,2,34335
-20,20,34355
-20,20,34375
-2,12,34387
-20,20,34407
-12,12,34419
-17,17,34436
-6,16,34452
-20,20,34472
8,2,34474
7,3,34477
2,8,34485
-20,20,34505
-1,1,34506
-19,19,34525
-20,20,34545
-20,20,34565
-1,1,34566
-2,2,34568
-20,20,34588
-20,20,34608
-20,20,34628
-3,3,34631
-20,20,34651
7,3,34654
-20,20,34674
-20,20,34694
-20,20,34714
9,1,34715
-20,20,34735
1,9,34744
1,9,34753
-3,3,34756
-20,20,34776
-4,4,34780
-20,20,34800
-11,11,34811
8,2,34813
-19,19,34832
-2,12,34844
-20,20,34864
-20,20,34884
-20,20,34904
-20,20,34924
-20,20,34944
-20,20,34964
-9,19,34983
-16,16,34999
-20,20,35019
-10,20,35039
-20,20,35059
8,2,35061
4,6,35067
-11,11,35078
-20,20,35098
-20,20,35118
-7,17,35135
-8,18,35153
-20,20,35173
-20,20,35193
1,9,35202
-20,20,35222
-9,9,35231
-20,20,35251
-20,20,35271
-20,20,35291
9,1,35292
-20,20,35312
-12,12,35324
3,7,35331
-8,18,35349
-3,13,35362
-12,12,35374
-20,20,35394
-9,19,35413
-20,20,35433
-20,20,35453
-20,20,35473
-9,9,35482
4,6,35488
-8,18,35506
-20,20,35526
-9,19,35545
7,3,35548
-20,20,35568
-20,20,35588
-4,14,35602
-20,20,35622
-20,20,35642
-20,20,35662
-20,20,35682
-20,20,35702
-20,20,35722
-20,20,35742
-20,20,35762
9,1,35763
-20,20,35783
6,4,35787
-20,20,35807
-20,20,35827
-20,20,35847
-20,20,35867
-9,9,35876
-20,20,35896
-20,20,35916
-7,7,35923
-20,20,35943
-20,20,35963
-20,20,35983
-6,16,35999
0,10,36009
-20,20,36029
-1,1,36030
-20,20,36050
-20,20,36070
-20,20,36090
-20,20,36110
0,10,36120
-20,20,36140
-6,16,36156
-20,20,36176
0,10,36186
-20,20,36206
-2,2,36208
-20,20,36228
-4,14,36242
-20,20,36262
-20,20,36282
-20,20,36302
-13,13,36315
-20,20,36335
-2,2,36337
-20,20,36357
-20,20,36377
-20,20,36397
9,1,36398
2,8,36406
-20,20,36426
-8,18,36444
-20,20,36464
-20,20,36484
-20,20,36504
-20,20,36524
1,9,36533
1,9,36542
-6,6,36548
-20,20,36568
-20,20,36588
-1,1,36589
-20,20,36609
-20,20,36629
-20,20,36649
-20,20,36669
-20,20,36689
-4,4,36693
-1,11,36704
-20,20,36724
-20,20,36744
-20,20,36764
-5,15,36779
-1,11,36790
-2,12,36802
-2,2,36804
-20,20,36824
-6,16,36840
-20,20,36860
0,10,36870
-20,20,36890
-20,20,36910
8,2,36912
-5,15,36927
-20,20,36947
-20,20,36967
-20,20,36987
-20,20,37007
-20,20,37027
9,1,37028
-20,20,37048
6,4,37052
-20,20,37072
-20,20,37092
1,9,37101
-20,20,37121
-20,20,37141
7,3,37144
-20,20,37164
-20,20,37184
6,4,37188
4,6,37194
2,8,37202
-20,20,37222
-20,20,37242
-20,20,37262
8,2,37264
-20,20,37284
-20,20,37304
-20,20,37324
-9,9,37333
7,3,37336
-20,20,37356
5,5,37361
-1,11,37372
6,4,37376
-3,13,37389
-20,20,37409
-20,20,37429
-20,20,37449
-2,12,37461
4,6,37467
-20,20,37487
-20,20,37507
-10,20,37527
-20,20,37547
7,3,37550
-20,20,37570
4,6,37576
-20,20,37596
-20,20,37616
-20,20,37636
-20,20,37656
-20,20,37676
-20,20,37696
-20,20,37716
1,9,37725
-20,20,37745
6,4,37749
-20,20,37769
-20,20,37789
-8,18,37807
9,1,37808
-20,20,37828
7,3,37831
-20,20,37851
-4,14,37865
-20,20,37885
-20,20,37905
-3,13,37918
-20,20,37938
5,5,37943
-20,20,37963
-20,20,37983
3,7,37990
-6,16,38006
4,6,38012
-3,13,38025
-20,20,38045
-20,20,38065
-20,20,38085
-20,20,38105
-1,11,38116
-20,20,38136
-20,20,38156
-20,20,38176
1,9,38185
-20,20,38205
-20,20,38225
-6,6,38231
-20,20,38251
-20,20,38271
-20,20,38291
7,3,38294
-20,20,38314
2,8,38322
8,2,38324
-20,20,38344
0,10,38354
-20,20,38374
-20,20,38394
-20,20,38414
-20,20,38434
-20,20,38454
7,3,38457
-20,20,38477
7,3,38480
9,1,38481
9,1,38482
-3,3,38485
-20,20,38505
-5,5,38510
-5,5,38515
5,5,38520
-20,20,38540
-2,2,38542
-10,20,38562
-20,20,38582
-20,20,38602
-20,20,38622
-20,20,38642
-14,14,38656
9,1,38657
-20,20,38677
-20,20,38697
-20,20,38717
-20,20,38737
8,2,38739
-20,20,38759
-20,20,38779
-20,20,38799
-20,20,38819
0,10,38829
-20,20,38849
-20,20,38869
-20,20,38889
-20,20,38909
-20,20,38929
5,5,38934
-20,20,38954
-6,6,38960
-20,20,38980
1,9,38989
-20,20,39009
-20,20,39029
-9,9,39038
-20,20,39058
7,3,39061
-20,20,39081
-20,20,39101
-20,20,39121
-1,11,39132
8,2,39134
-20,20,39154
7,3,39157
5,5,39162
-15,15,39177
3,7,39184
-3,3,39187
